date,country,value,source,indicator
2022-07-25,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-26,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-27,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-28,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-29,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-30,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-07-31,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-01,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-02,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-03,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-04,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-05,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-06,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-07,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-08,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-09,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-10,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-11,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-12,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-13,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-14,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-15,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-08-16,Tunisia,11.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-01,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-02,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-03,Uganda,29.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-04,Uganda,29.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-05,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-06,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-07,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-08,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-09,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-10,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-11,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-12,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-13,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-14,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-15,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-16,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-17,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-18,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-19,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-20,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-21,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-22,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-23,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-24,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-25,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-26,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-27,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-28,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-29,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-30,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-01-31,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-01,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-02,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-03,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-04,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-05,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-06,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-07,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-08,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-09,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-10,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-11,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-12,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-13,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-14,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-15,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-16,Uganda,30.0,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-17,Uganda,29.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-18,Uganda,29.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-19,Uganda,29.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-20,Uganda,29.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-21,Uganda,29.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-22,Uganda,29.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-23,Uganda,29.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-24,Uganda,29.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-25,Uganda,29.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-26,Uganda,29.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-27,Uganda,29.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-02-28,Uganda,29.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-01,Uganda,29.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-02,Uganda,29.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-03,Uganda,29.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-04,Uganda,29.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-05,Uganda,29.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-06,Uganda,29.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-07,Uganda,29.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-08,Uganda,29.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-09,Uganda,29.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-10,Uganda,32.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-11,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-12,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-13,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-14,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-15,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-16,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-17,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-18,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-19,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-20,Uganda,32.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-21,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-22,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-23,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-24,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-25,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-26,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-27,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-28,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-29,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-30,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-03-31,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-01,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-02,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-03,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-04,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-05,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-06,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-07,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-08,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-09,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-10,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-11,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-12,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-13,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-14,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-15,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-16,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-17,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-18,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-19,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-20,Uganda,32.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-21,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-22,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-23,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-24,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-25,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-26,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-27,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-28,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-29,Uganda,32.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-04-30,Uganda,34.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-01,Uganda,35.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-02,Uganda,35.1,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-03,Uganda,34.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-04,Uganda,34.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-05,Uganda,34.5,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-06,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-07,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-08,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-09,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-10,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-11,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-12,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-13,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-14,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-15,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-16,Uganda,34.9,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-17,Uganda,34.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-18,Uganda,34.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-19,Uganda,34.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-20,Uganda,34.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-21,Uganda,34.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-22,Uganda,34.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-23,Uganda,34.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-24,Uganda,34.8,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-25,Uganda,34.6,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-26,Uganda,34.4,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-27,Uganda,34.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-28,Uganda,34.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-29,Uganda,34.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-30,Uganda,34.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-05-31,Uganda,34.2,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-01,Uganda,34.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-02,Uganda,34.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-03,Uganda,34.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-04,Uganda,34.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-05,Uganda,34.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-06,Uganda,34.3,WFP HungerMapLive,% of People with Insufficient food Consumption
2022-06-07,Uganda,34.3,WFP HungerMapLive,% of People with Insufficient food Consumption
