date,value,value_high,value_low,iso_code,indicator
2022-11-01,2450457,3038286,2077342,SEN,people_with_insufficient_food_consumption
2022-11-02,2450457,3038286,2077342,SEN,people_with_insufficient_food_consumption
2022-11-03,2450457,3038286,2077342,SEN,people_with_insufficient_food_consumption
2022-11-04,2453194,3043506,2078630,SEN,people_with_insufficient_food_consumption
2022-11-05,2453194,3043506,2078630,SEN,people_with_insufficient_food_consumption
2022-11-06,2450457,3038286,2077342,SEN,people_with_insufficient_food_consumption
2022-11-07,2450457,3038286,2077342,SEN,people_with_insufficient_food_consumption
2022-11-08,2450457,3038286,2077342,SEN,people_with_insufficient_food_consumption
2022-11-09,2453194,3043506,2078630,SEN,people_with_insufficient_food_consumption
2022-11-10,2444922,3030201,2072532,SEN,people_with_insufficient_food_consumption
2022-11-11,2445745,3032887,2072229,SEN,people_with_insufficient_food_consumption
2022-11-12,2446673,3042263,2072268,SEN,people_with_insufficient_food_consumption
2022-11-13,2449951,3044379,2072805,SEN,people_with_insufficient_food_consumption
2022-11-14,2449951,3044379,2072805,SEN,people_with_insufficient_food_consumption
2022-11-15,2446430,3042263,2071898,SEN,people_with_insufficient_food_consumption
2022-11-16,2445121,3030017,2074809,SEN,people_with_insufficient_food_consumption
2022-11-17,2445121,3030017,2074809,SEN,people_with_insufficient_food_consumption
2022-11-18,2445121,3030017,2074809,SEN,people_with_insufficient_food_consumption
2022-11-19,2445810,3026144,2075353,SEN,people_with_insufficient_food_consumption
2022-11-20,2445810,3026144,2075353,SEN,people_with_insufficient_food_consumption
2022-11-21,2445407,3027081,2074629,SEN,people_with_insufficient_food_consumption
2022-11-22,2445338,3026533,2062057,SEN,people_with_insufficient_food_consumption
2022-11-23,2445338,3026533,2062057,SEN,people_with_insufficient_food_consumption
2022-11-24,2444492,3015288,2061767,SEN,people_with_insufficient_food_consumption
2022-08-24,100841,117365,88938,SLB,people_with_insufficient_food_consumption
2022-08-25,100841,117365,88938,SLB,people_with_insufficient_food_consumption
2022-08-26,100841,117365,88938,SLB,people_with_insufficient_food_consumption
2022-08-27,100841,117365,88938,SLB,people_with_insufficient_food_consumption
2022-08-28,100841,117365,88938,SLB,people_with_insufficient_food_consumption
2022-08-29,100847,117365,88967,SLB,people_with_insufficient_food_consumption
2022-08-30,100841,117365,88938,SLB,people_with_insufficient_food_consumption
2022-08-31,100841,117365,88938,SLB,people_with_insufficient_food_consumption
2022-09-01,100765,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-02,100765,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-03,100765,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-04,100765,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-05,100765,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-06,100754,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-07,100754,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-08,100765,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-09,100765,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-10,100765,117274,88867,SLB,people_with_insufficient_food_consumption
2022-09-11,100885,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-12,100916,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-13,100885,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-14,100916,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-15,100885,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-16,100885,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-17,100885,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-18,100843,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-19,100811,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-20,100811,117473,88988,SLB,people_with_insufficient_food_consumption
2022-09-21,101027,118384,89408,SLB,people_with_insufficient_food_consumption
2022-09-22,101027,118384,89408,SLB,people_with_insufficient_food_consumption
2022-09-23,101027,118385,89408,SLB,people_with_insufficient_food_consumption
2022-09-24,101027,118385,89408,SLB,people_with_insufficient_food_consumption
2022-09-25,101027,118385,89408,SLB,people_with_insufficient_food_consumption
2022-09-26,101027,118385,89408,SLB,people_with_insufficient_food_consumption
2022-09-27,101027,118385,89408,SLB,people_with_insufficient_food_consumption
2022-09-28,101027,118385,89408,SLB,people_with_insufficient_food_consumption
2022-09-29,101027,118385,89408,SLB,people_with_insufficient_food_consumption
2022-09-30,101027,118385,89408,SLB,people_with_insufficient_food_consumption
2022-10-01,122834,138374,106200,SLB,people_with_insufficient_food_consumption
2022-10-02,122834,138374,106200,SLB,people_with_insufficient_food_consumption
2022-10-03,122834,138374,106200,SLB,people_with_insufficient_food_consumption
2022-10-04,122834,138399,106200,SLB,people_with_insufficient_food_consumption
2022-10-05,122834,138399,106200,SLB,people_with_insufficient_food_consumption
2022-10-06,122781,138398,106160,SLB,people_with_insufficient_food_consumption
2022-10-07,122781,138398,106162,SLB,people_with_insufficient_food_consumption
2022-10-08,122781,138398,106162,SLB,people_with_insufficient_food_consumption
2022-10-09,122781,138398,106162,SLB,people_with_insufficient_food_consumption
2022-10-10,122781,138398,106162,SLB,people_with_insufficient_food_consumption
2022-10-11,122739,138369,106173,SLB,people_with_insufficient_food_consumption
2022-10-12,122739,138369,106173,SLB,people_with_insufficient_food_consumption
2022-10-13,122739,138369,106173,SLB,people_with_insufficient_food_consumption
2022-10-14,122520,138369,106325,SLB,people_with_insufficient_food_consumption
2022-10-15,122122,138246,106247,SLB,people_with_insufficient_food_consumption
2022-10-16,122122,138246,106247,SLB,people_with_insufficient_food_consumption
2022-10-17,122122,138246,106247,SLB,people_with_insufficient_food_consumption
2022-10-18,122122,138246,106247,SLB,people_with_insufficient_food_consumption
2022-10-19,122122,138246,106247,SLB,people_with_insufficient_food_consumption
2022-10-20,122122,138246,106247,SLB,people_with_insufficient_food_consumption
2022-10-21,122105,138246,106145,SLB,people_with_insufficient_food_consumption
2022-10-22,122105,138246,106145,SLB,people_with_insufficient_food_consumption
2022-10-23,122105,138246,106145,SLB,people_with_insufficient_food_consumption
2022-10-24,122105,138246,106145,SLB,people_with_insufficient_food_consumption
2022-10-25,122105,138246,106145,SLB,people_with_insufficient_food_consumption
2022-10-26,122105,138246,106145,SLB,people_with_insufficient_food_consumption
2022-10-27,122105,138246,106145,SLB,people_with_insufficient_food_consumption
2022-10-28,122119,138160,106145,SLB,people_with_insufficient_food_consumption
2022-10-29,122119,138160,106145,SLB,people_with_insufficient_food_consumption
2022-10-30,122119,138160,106145,SLB,people_with_insufficient_food_consumption
2022-10-31,122119,138160,106145,SLB,people_with_insufficient_food_consumption
2022-11-01,121856,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-02,121856,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-03,121856,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-04,121856,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-05,121856,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-06,121856,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-07,121856,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-08,121856,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-09,121856,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-10,121870,137859,106096,SLB,people_with_insufficient_food_consumption
2022-11-11,121743,137578,106096,SLB,people_with_insufficient_food_consumption
2022-11-12,121743,137578,106096,SLB,people_with_insufficient_food_consumption
2022-11-13,121743,137578,106096,SLB,people_with_insufficient_food_consumption
2022-11-14,121743,137578,106096,SLB,people_with_insufficient_food_consumption
2022-11-15,121743,137578,106096,SLB,people_with_insufficient_food_consumption
2022-11-16,121570,137611,106108,SLB,people_with_insufficient_food_consumption
2022-11-17,112285,124887,99452,SLB,people_with_insufficient_food_consumption
2022-11-18,112285,124887,99452,SLB,people_with_insufficient_food_consumption
2022-11-19,112285,124887,99452,SLB,people_with_insufficient_food_consumption
2022-11-20,112285,124887,99452,SLB,people_with_insufficient_food_consumption
2022-11-21,112322,124946,99523,SLB,people_with_insufficient_food_consumption
2022-11-22,112322,124946,99523,SLB,people_with_insufficient_food_consumption
2022-11-23,112322,124946,99523,SLB,people_with_insufficient_food_consumption
2022-11-24,112322,124946,99523,SLB,people_with_insufficient_food_consumption
2022-08-24,4336885,4336885,4336885,SLE,people_with_insufficient_food_consumption
2022-08-25,4308679,4308679,4308679,SLE,people_with_insufficient_food_consumption
2022-08-26,4306100,4306100,4306100,SLE,people_with_insufficient_food_consumption
2022-08-27,4327025,4327025,4327025,SLE,people_with_insufficient_food_consumption
2022-08-28,4352341,4352341,4352341,SLE,people_with_insufficient_food_consumption
2022-08-29,4351270,4351270,4351270,SLE,people_with_insufficient_food_consumption
2022-08-30,4369664,4369664,4369664,SLE,people_with_insufficient_food_consumption
2022-08-31,4355547,4355547,4355547,SLE,people_with_insufficient_food_consumption
2022-09-01,4332198,4332198,4332198,SLE,people_with_insufficient_food_consumption
2022-09-02,4352502,4352502,4352502,SLE,people_with_insufficient_food_consumption
2022-09-03,4390828,4390828,4390828,SLE,people_with_insufficient_food_consumption
2022-09-04,4411246,4411246,4411246,SLE,people_with_insufficient_food_consumption
2022-09-05,4412866,4412866,4412866,SLE,people_with_insufficient_food_consumption
2022-09-06,4390642,4390642,4390642,SLE,people_with_insufficient_food_consumption
2022-09-07,4349784,4349784,4349784,SLE,people_with_insufficient_food_consumption
2022-09-08,4321639,4321639,4321639,SLE,people_with_insufficient_food_consumption
2022-09-09,4362671,4362671,4362671,SLE,people_with_insufficient_food_consumption
2022-09-10,4369365,4369365,4369365,SLE,people_with_insufficient_food_consumption
2022-09-11,4404999,4404999,4404999,SLE,people_with_insufficient_food_consumption
2022-09-12,4331131,4331131,4331131,SLE,people_with_insufficient_food_consumption
2022-09-13,4349644,4349644,4349644,SLE,people_with_insufficient_food_consumption
2022-09-14,4334195,4334195,4334195,SLE,people_with_insufficient_food_consumption
2022-09-15,4369733,4369733,4369733,SLE,people_with_insufficient_food_consumption
2022-09-16,4374683,4374683,4374683,SLE,people_with_insufficient_food_consumption
2022-09-17,4389557,4389557,4389557,SLE,people_with_insufficient_food_consumption
2022-09-18,4416320,4416320,4416320,SLE,people_with_insufficient_food_consumption
2022-09-19,4424026,4424026,4424026,SLE,people_with_insufficient_food_consumption
2022-09-20,4452033,4452033,4452033,SLE,people_with_insufficient_food_consumption
2022-09-21,4467367,4467367,4467367,SLE,people_with_insufficient_food_consumption
2022-09-22,4473686,4473686,4473686,SLE,people_with_insufficient_food_consumption
2022-09-23,4526420,4526420,4526420,SLE,people_with_insufficient_food_consumption
2022-09-24,4538563,4538563,4538563,SLE,people_with_insufficient_food_consumption
2022-09-25,4596882,4596882,4596882,SLE,people_with_insufficient_food_consumption
2022-09-26,4580325,4580325,4580325,SLE,people_with_insufficient_food_consumption
2022-09-27,4557198,4557198,4557198,SLE,people_with_insufficient_food_consumption
2022-09-28,4543820,4543820,4543820,SLE,people_with_insufficient_food_consumption
2022-09-29,4509032,4509032,4509032,SLE,people_with_insufficient_food_consumption
2022-09-30,4555532,4555532,4555532,SLE,people_with_insufficient_food_consumption
2022-10-01,4549993,4549993,4549993,SLE,people_with_insufficient_food_consumption
2022-10-02,4487166,4487166,4487166,SLE,people_with_insufficient_food_consumption
2022-10-03,4409689,4409689,4409689,SLE,people_with_insufficient_food_consumption
2022-10-04,4423734,4423734,4423734,SLE,people_with_insufficient_food_consumption
2022-10-05,4351282,4351282,4351282,SLE,people_with_insufficient_food_consumption
2022-10-06,4352160,4352160,4352160,SLE,people_with_insufficient_food_consumption
2022-10-07,4409142,4409142,4409142,SLE,people_with_insufficient_food_consumption
2022-10-08,4386905,4386905,4386905,SLE,people_with_insufficient_food_consumption
2022-10-09,4385178,4385178,4385178,SLE,people_with_insufficient_food_consumption
2022-10-10,4386183,4386183,4386183,SLE,people_with_insufficient_food_consumption
2022-10-11,4369975,4369975,4369975,SLE,people_with_insufficient_food_consumption
2022-10-12,4428223,4428223,4428223,SLE,people_with_insufficient_food_consumption
2022-10-13,4391485,4391485,4391485,SLE,people_with_insufficient_food_consumption
2022-10-14,4395637,4395637,4395637,SLE,people_with_insufficient_food_consumption
2022-10-15,4361092,4361092,4361092,SLE,people_with_insufficient_food_consumption
2022-10-16,4344401,4344401,4344401,SLE,people_with_insufficient_food_consumption
2022-10-17,4324911,4324911,4324911,SLE,people_with_insufficient_food_consumption
2022-10-18,4296142,4296142,4296142,SLE,people_with_insufficient_food_consumption
2022-10-19,4283543,4283543,4283543,SLE,people_with_insufficient_food_consumption
2022-10-20,4217477,4217477,4217477,SLE,people_with_insufficient_food_consumption
2022-10-21,4188204,4188204,4188204,SLE,people_with_insufficient_food_consumption
2022-10-22,4224683,4224683,4224683,SLE,people_with_insufficient_food_consumption
2022-10-23,4184849,4184849,4184849,SLE,people_with_insufficient_food_consumption
2022-10-24,4219827,4219827,4219827,SLE,people_with_insufficient_food_consumption
2022-10-25,4209464,4209464,4209464,SLE,people_with_insufficient_food_consumption
2022-10-26,4201195,4201195,4201195,SLE,people_with_insufficient_food_consumption
2022-10-27,4192169,4192169,4192169,SLE,people_with_insufficient_food_consumption
2022-10-28,4199458,4199458,4199458,SLE,people_with_insufficient_food_consumption
2022-10-29,4223376,4223376,4223376,SLE,people_with_insufficient_food_consumption
2022-10-30,4137741,4137741,4137741,SLE,people_with_insufficient_food_consumption
2022-10-31,4138171,4138171,4138171,SLE,people_with_insufficient_food_consumption
2022-11-01,4174936,4174936,4174936,SLE,people_with_insufficient_food_consumption
2022-11-02,4203905,4203905,4203905,SLE,people_with_insufficient_food_consumption
2022-11-03,4189173,4189173,4189173,SLE,people_with_insufficient_food_consumption
