year,donor_code,recipient_code,value,indicator,recipient
2018,701,10010,-6.400758,bilateral,Europe
2018,701,10004,187.907454,bilateral,America
2018,701,9998,2020.274187,bilateral,"Developing countries, unspecified"
2016,701,10007,3042.22,bilateral,Asia
2016,701,10012,162.96,bilateral,Oceania
2016,701,10011,955.26,bilateral,Middle East
2016,701,10001,1494.71,bilateral,Africa
2016,701,10010,303.79,bilateral,Europe
2016,701,10004,78.29,bilateral,America
2016,701,9998,1966.44,bilateral,"Developing countries, unspecified"
2015,701,10007,2584.53,bilateral,Asia
2024,11,10007,529.664796,bilateral,Asia
2024,11,10012,0.976932,bilateral,Oceania
2024,11,10011,177.178879,bilateral,Middle East
2024,11,10001,705.470403,bilateral,Africa
2024,11,10010,352.79925,bilateral,Europe
2024,11,10004,150.659043,bilateral,America
2024,11,9998,1849.004063,bilateral,"Developing countries, unspecified"
2023,11,10007,613.591334,bilateral,Asia
2023,11,10012,0.565967,bilateral,Oceania
2023,11,10011,255.488484,bilateral,Middle East
2023,11,10001,749.996212,bilateral,Africa
2023,11,10010,346.462985,bilateral,Europe
2023,11,10004,174.066923,bilateral,America
2023,11,9998,2265.261807,bilateral,"Developing countries, unspecified"
2000,701,10012,151.06,bilateral,Oceania
2000,701,10011,324.54,bilateral,Middle East
2000,701,10001,1226.12,bilateral,Africa
2000,701,10010,213.41,bilateral,Europe
2000,701,10004,799.55,bilateral,America
2000,701,9998,1591.64,bilateral,"Developing countries, unspecified"
2006,21,10011,12.39,bilateral,Middle East
2006,21,10001,389.14,bilateral,Africa
2006,21,10010,5.43,bilateral,Europe
2006,21,10004,19.37,bilateral,America
2006,21,9998,156.57,bilateral,"Developing countries, unspecified"
2005,21,10007,58.64,bilateral,Asia
2005,21,10011,6.14,bilateral,Middle East
2005,21,10001,308.02,bilateral,Africa
2005,21,10010,4.88,bilateral,Europe
2005,21,10004,14.03,bilateral,America
2005,21,9998,96.67,bilateral,"Developing countries, unspecified"
2004,21,10007,29.7,bilateral,Asia
2004,21,10011,8.39,bilateral,Middle East
2004,21,10001,289.71,bilateral,Africa
2004,21,10010,3.13,bilateral,Europe
2012,701,9998,1552.55,bilateral,"Developing countries, unspecified"
2011,701,10007,2653.09,bilateral,Asia
2011,701,10012,160.4,bilateral,Oceania
2011,701,10011,316.69,bilateral,Middle East
2011,701,10001,1722.45,bilateral,Africa
2011,701,10010,177.67,bilateral,Europe
2011,701,10004,347.93,bilateral,America
2011,701,9998,2136.24,bilateral,"Developing countries, unspecified"
2014,701,10007,2876.96,bilateral,Asia
2014,701,10012,108.91,bilateral,Oceania
2014,701,10011,508.99,bilateral,Middle East
2014,701,10001,1557.67,bilateral,Africa
2014,701,10010,202.63,bilateral,Europe
2014,701,10004,29.38,bilateral,America
2014,701,9998,1353.07,bilateral,"Developing countries, unspecified"
2010,701,10007,3417.2,bilateral,Asia
2010,701,10012,176.3,bilateral,Oceania
2010,701,10011,144.38,bilateral,Middle East
2010,701,10001,1887.66,bilateral,Africa
2010,701,10010,637.69,bilateral,Europe
2010,701,10004,-343.55,bilateral,America
2010,701,9998,1562.14,bilateral,"Developing countries, unspecified"
2020,701,10007,6003.385387,bilateral,Asia
2020,701,10012,317.884288,bilateral,Oceania
2020,701,10011,1099.975481,bilateral,Middle East
2020,701,10001,1248.721483,bilateral,Africa
2020,701,10010,-72.980792,bilateral,Europe
2020,701,10004,380.4604,bilateral,America
2020,701,9998,2365.756747,bilateral,"Developing countries, unspecified"
2019,701,10007,3639.410613,bilateral,Asia
2019,701,10012,206.152429,bilateral,Oceania
2019,701,10011,526.282551,bilateral,Middle East
2019,701,10001,1572.496658,bilateral,Africa
2019,701,10010,-32.925185,bilateral,Europe
2019,701,10004,157.469374,bilateral,America
2022,701,10007,7545.383575,bilateral,Asia
2022,701,10012,234.128492,bilateral,Oceania
2022,701,10011,862.514843,bilateral,Middle East
2022,701,10001,1937.697325,bilateral,Africa
2022,701,10010,1085.701513,bilateral,Europe
2022,701,10004,689.880222,bilateral,America
2022,701,9998,2632.144077,bilateral,"Developing countries, unspecified"
2024,701,10007,7050.717568,bilateral,Asia
2024,701,10012,104.381337,bilateral,Oceania
2024,701,10011,1310.907328,bilateral,Middle East
2024,701,10001,1657.360563,bilateral,Africa
2024,701,10010,603.11755,bilateral,Europe
2024,701,10004,493.890557,bilateral,America
2024,701,9998,2515.323704,bilateral,"Developing countries, unspecified"
2021,701,10007,6313.590889,bilateral,Asia
2021,701,10012,617.91328,bilateral,Oceania
2021,701,10011,688.963324,bilateral,Middle East
2021,701,10001,1981.132534,bilateral,Africa
2021,701,10010,9.208889,bilateral,Europe
2021,701,10004,477.778393,bilateral,America
2021,701,9998,2222.694748,bilateral,"Developing countries, unspecified"
2023,701,10007,7858.276265,bilateral,Asia
2023,701,10012,218.055088,bilateral,Oceania
2023,701,10011,1306.772544,bilateral,Middle East
2023,701,10001,2191.589375,bilateral,Africa
2023,701,10010,964.185917,bilateral,Europe
2023,701,10004,677.185217,bilateral,America
2023,701,9998,3134.080556,bilateral,"Developing countries, unspecified"
2004,701,10007,3461.87,bilateral,Asia
2004,701,10012,42.14,bilateral,Oceania
2004,701,10011,691.23,bilateral,Middle East
2004,701,10001,838.49,bilateral,Africa
2009,21,10011,12.91,bilateral,Middle East
2009,21,10001,466.3,bilateral,Africa
2009,21,10010,3.37,bilateral,Europe
2009,21,10004,23.35,bilateral,America
2009,21,9998,121.21,bilateral,"Developing countries, unspecified"
2017,21,10007,47.632756,bilateral,Asia
2017,21,10011,25.283058,bilateral,Middle East
2017,21,10001,261.381464,bilateral,Africa
2017,21,10010,15.108465,bilateral,Europe
2004,3,10007,284.64,bilateral,Asia
2004,3,10011,15.67,bilateral,Middle East
2004,3,10001,529.31,bilateral,Africa
2015,701,10012,111.61,bilateral,Oceania
2015,701,10011,637.43,bilateral,Middle East
2015,701,10001,1783.51,bilateral,Africa
2015,701,10010,10.67,bilateral,Europe
2015,701,10004,-18.41,bilateral,America
2015,701,9998,1693.91,bilateral,"Developing countries, unspecified"
2004,701,10010,25.83,bilateral,Europe
2004,701,10004,309.28,bilateral,America
2004,701,9998,1239.56,bilateral,"Developing countries, unspecified"
2008,701,10007,2962.06,bilateral,Asia
2008,701,10012,72.93,bilateral,Oceania
2008,701,10011,1695.7,bilateral,Middle East
2008,701,10001,1571.4,bilateral,Africa
2008,701,10010,342.2,bilateral,Europe
2008,701,10004,269.45,bilateral,America
2008,701,9998,1605.24,bilateral,"Developing countries, unspecified"
2005,701,10007,7473.15,bilateral,Asia
2005,701,10012,93.69,bilateral,Oceania
2005,701,10011,3504.02,bilateral,Middle East
2005,701,10001,1102.62,bilateral,Africa
2005,701,10010,112.96,bilateral,Europe
2005,701,10004,408.51,bilateral,America
2005,701,9998,1194.15,bilateral,"Developing countries, unspecified"
2009,701,10007,2555.18,bilateral,Asia
2009,701,10012,111.89,bilateral,Oceania
2009,701,10011,18.53,bilateral,Middle East
2009,701,10001,1498.65,bilateral,Africa
2009,701,10010,319.79,bilateral,Europe
2009,701,10004,142.61,bilateral,America
2009,701,9998,1548.09,bilateral,"Developing countries, unspecified"
2007,701,10007,2429.48,bilateral,Asia
2007,701,10012,70.29,bilateral,Oceania
2007,701,10011,694.87,bilateral,Middle East
2007,701,10001,1766.38,bilateral,Africa
2007,701,10010,134.1,bilateral,Europe
2007,701,10004,225.6,bilateral,America
2007,701,9998,1152.32,bilateral,"Developing countries, unspecified"
2006,701,10007,2899.85,bilateral,Asia
2006,701,10012,76.16,bilateral,Oceania
2006,701,10011,815.71,bilateral,Middle East
2006,701,10001,2595.83,bilateral,Africa
2006,701,10010,112.63,bilateral,Europe
2006,701,10004,431.39,bilateral,America
2006,701,9998,1145.89,bilateral,"Developing countries, unspecified"
2002,701,10007,4235.58,bilateral,Asia
2002,701,10012,93.46,bilateral,Oceania
2002,701,10011,75.59,bilateral,Middle East
2002,701,10001,700.21,bilateral,Africa
2002,701,10010,28.4,bilateral,Europe
2002,701,10004,592.4,bilateral,America
2002,701,9998,1042.22,bilateral,"Developing countries, unspecified"
2003,701,10007,3900.99,bilateral,Asia
2003,701,10012,52.14,bilateral,Oceania
2003,701,10011,106.19,bilateral,Middle East
2003,701,10001,703.63,bilateral,Africa
2003,701,10010,104.0,bilateral,Europe
2003,701,10004,463.87,bilateral,America
2003,701,9998,1109.6,bilateral,"Developing countries, unspecified"
2001,701,10007,4405.95,bilateral,Asia
2001,701,10012,101.5,bilateral,Oceania
2001,701,10011,111.01,bilateral,Middle East
2001,701,10001,1090.75,bilateral,Africa
2001,701,10010,-15.24,bilateral,Europe
2001,701,10004,738.17,bilateral,America
2001,701,9998,1136.65,bilateral,"Developing countries, unspecified"
2000,701,10007,5786.35,bilateral,Asia
2001,21,10012,0.06,bilateral,Oceania
2004,21,10004,14.13,bilateral,America
2004,21,9998,72.9,bilateral,"Developing countries, unspecified"
2003,21,10007,29.89,bilateral,Asia
2003,21,10012,0.15,bilateral,Oceania
2003,21,10011,12.85,bilateral,Middle East
2024,21,10007,77.107719,bilateral,Asia
2024,21,10012,4.219509,bilateral,Oceania
2024,21,10011,50.139849,bilateral,Middle East
2024,21,10001,321.58581,bilateral,Africa
2024,21,10010,40.192908,bilateral,Europe
2024,21,10004,24.098799,bilateral,America
2024,21,9998,1314.076257,bilateral,"Developing countries, unspecified"
2023,21,10007,97.144015,bilateral,Asia
2023,21,10012,4.522958,bilateral,Oceania
2023,21,10011,62.713751,bilateral,Middle East
2023,21,10001,292.248022,bilateral,Africa
2023,21,10010,39.74691,bilateral,Europe
2023,21,10004,17.707887,bilateral,America
2023,21,9998,1694.217346,bilateral,"Developing countries, unspecified"
2020,21,10007,58.199275,bilateral,Asia
2020,21,10012,2.336661,bilateral,Oceania
2020,21,10011,35.880433,bilateral,Middle East
2020,21,10001,267.955933,bilateral,Africa
2020,21,10010,6.468131,bilateral,Europe
2020,21,10004,13.06086,bilateral,America
2020,21,9998,173.930464,bilateral,"Developing countries, unspecified"
2021,21,10007,71.757237,bilateral,Asia
2021,21,10012,5.126376,bilateral,Oceania
2021,21,10011,46.578268,bilateral,Middle East
2021,21,10001,283.530653,bilateral,Africa
2021,21,10010,4.511799,bilateral,Europe
2021,21,10004,16.093366,bilateral,America
2021,21,9998,241.127572,bilateral,"Developing countries, unspecified"
2022,21,10007,64.516748,bilateral,Asia
2022,21,10012,0.437218,bilateral,Oceania
2022,21,10011,41.060419,bilateral,Middle East
2022,21,10001,299.118457,bilateral,Africa
2022,21,10010,64.484657,bilateral,Europe
2022,21,10004,16.362346,bilateral,America
2022,21,9998,1379.571897,bilateral,"Developing countries, unspecified"
2019,21,10007,57.463958,bilateral,Asia
2019,21,10012,5.158775,bilateral,Oceania
2019,21,10011,35.720556,bilateral,Middle East
2019,21,10001,263.238828,bilateral,Africa
2019,21,10010,6.583129,bilateral,Europe
2019,21,10004,12.679398,bilateral,America
2019,21,9998,223.109764,bilateral,"Developing countries, unspecified"
2018,21,10007,57.343787,bilateral,Asia
2018,21,10012,1.298241,bilateral,Oceania
2018,21,10011,33.509229,bilateral,Middle East
2018,21,10001,266.722297,bilateral,Africa
2018,21,10010,7.951306,bilateral,Europe
2018,21,10004,9.943405,bilateral,America
2018,21,9998,187.062989,bilateral,"Developing countries, unspecified"
2013,21,10012,0.05,bilateral,Oceania
2016,21,10007,51.488955,bilateral,Asia
2016,21,10011,29.631604,bilateral,Middle East
2016,21,10001,251.020652,bilateral,Africa
2016,21,10010,7.199408,bilateral,Europe
2016,21,10004,11.333623,bilateral,America
2016,21,9998,105.963506,bilateral,"Developing countries, unspecified"
2014,21,10007,65.78,bilateral,Asia
2014,21,10012,0.13,bilateral,Oceania
2014,21,10011,30.1,bilateral,Middle East
2014,21,10001,340.9,bilateral,Africa
2014,21,10010,1.47,bilateral,Europe
2014,21,10004,12.09,bilateral,America
2014,21,9998,98.79,bilateral,"Developing countries, unspecified"
2013,21,10007,62.78,bilateral,Asia
2013,21,10011,24.92,bilateral,Middle East
2013,21,10001,354.05,bilateral,Africa
2013,21,10010,2.62,bilateral,Europe
2013,21,10004,11.59,bilateral,America
2013,21,9998,114.5,bilateral,"Developing countries, unspecified"
2012,21,10007,59.27,bilateral,Asia
2012,21,10012,0.15,bilateral,Oceania
2012,21,10011,14.22,bilateral,Middle East
2012,21,10001,351.87,bilateral,Africa
2012,21,10010,0.79,bilateral,Europe
2012,21,10004,13.35,bilateral,America
2012,21,9998,110.75,bilateral,"Developing countries, unspecified"
2010,21,10007,65.94,bilateral,Asia
2010,21,10012,0.06,bilateral,Oceania
2010,21,10011,9.35,bilateral,Middle East
2010,21,10001,397.61,bilateral,Africa
2010,21,10010,0.4,bilateral,Europe
2010,21,10004,20.92,bilateral,America
2010,21,9998,100.34,bilateral,"Developing countries, unspecified"
2015,21,10007,49.14,bilateral,Asia
2015,21,10012,0.11,bilateral,Oceania
2015,21,10011,25.34,bilateral,Middle East
2015,21,10001,276.56,bilateral,Africa
2015,21,10010,1.83,bilateral,Europe
2015,21,10004,9.41,bilateral,America
2015,21,9998,90.44,bilateral,"Developing countries, unspecified"
2011,21,10007,62.26,bilateral,Asia
2011,21,10012,0.16,bilateral,Oceania
2011,21,10011,14.38,bilateral,Middle East
2011,21,10001,400.68,bilateral,Africa
2011,21,10010,1.14,bilateral,Europe
2011,21,10004,17.1,bilateral,America
2011,21,9998,122.33,bilateral,"Developing countries, unspecified"
2008,21,10007,113.3,bilateral,Asia
2008,21,10012,0.06,bilateral,Oceania
2008,21,10011,14.11,bilateral,Middle East
2008,21,10001,610.3,bilateral,Africa
2008,21,10010,7.66,bilateral,Europe
2008,21,10004,25.63,bilateral,America
2008,21,9998,173.73,bilateral,"Developing countries, unspecified"
2009,21,10007,78.98,bilateral,Asia
2009,21,10012,0.08,bilateral,Oceania
2002,3,10007,205.58,bilateral,Asia
2002,3,10012,0.1,bilateral,Oceania
2002,3,10011,5.72,bilateral,Middle East
2002,3,10001,407.72,bilateral,Africa
2002,3,10010,46.35,bilateral,Europe
2002,3,10004,89.5,bilateral,America
2002,3,9998,289.04,bilateral,"Developing countries, unspecified"
2001,3,10007,229.38,bilateral,Asia
2001,3,10012,0.24,bilateral,Oceania
2001,3,10011,8.56,bilateral,Middle East
2003,21,10001,247.36,bilateral,Africa
2003,21,10010,3.78,bilateral,Europe
2003,21,10004,11.19,bilateral,America
2003,21,9998,59.39,bilateral,"Developing countries, unspecified"
2002,21,10007,22.7,bilateral,Asia
2002,21,10012,0.19,bilateral,Oceania
2002,21,10011,5.21,bilateral,Middle East
2002,21,10001,190.68,bilateral,Africa
2002,21,10010,3.48,bilateral,Europe
2002,21,10004,8.82,bilateral,America
2002,21,9998,41.29,bilateral,"Developing countries, unspecified"
2001,21,10007,14.66,bilateral,Asia
2001,21,10011,1.94,bilateral,Middle East
2001,21,10001,125.77,bilateral,Africa
2001,21,10010,14.78,bilateral,Europe
2001,21,10004,6.87,bilateral,America
2001,21,9998,22.26,bilateral,"Developing countries, unspecified"
2000,21,10007,9.85,bilateral,Asia
2000,21,10011,2.09,bilateral,Middle East
2000,21,10001,103.67,bilateral,Africa
2000,21,10010,8.87,bilateral,Europe
2000,21,10004,5.53,bilateral,America
2000,21,9998,25.95,bilateral,"Developing countries, unspecified"
2007,21,10012,0.02,bilateral,Oceania
2006,21,10012,0.03,bilateral,Oceania
2005,21,10012,0.03,bilateral,Oceania
2024,3,10007,279.103337,bilateral,Asia
2024,3,10012,0.108724,bilateral,Oceania
2024,3,10011,186.286644,bilateral,Middle East
2024,3,10001,462.355113,bilateral,Africa
2024,3,10010,265.463591,bilateral,Europe
2024,3,10004,12.236828,bilateral,America
2024,3,9998,982.076424,bilateral,"Developing countries, unspecified"
2023,3,10007,290.131543,bilateral,Asia
2023,3,10012,1.44046,bilateral,Oceania
2023,3,10011,190.538464,bilateral,Middle East
2023,3,10001,526.05943,bilateral,Africa
2023,3,10010,258.535904,bilateral,Europe
2023,3,10004,8.675249,bilateral,America
2023,3,9998,1004.05839,bilateral,"Developing countries, unspecified"
2022,3,10007,313.746387,bilateral,Asia
2022,3,10012,0.221381,bilateral,Oceania
2022,3,10011,199.864514,bilateral,Middle East
2022,3,10001,476.929474,bilateral,Africa
2022,3,10010,164.959627,bilateral,Europe
2022,3,10004,8.752661,bilateral,America
2022,3,9998,1042.234659,bilateral,"Developing countries, unspecified"
2021,3,10007,398.40842,bilateral,Asia
2021,3,10012,0.029994,bilateral,Oceania
2021,3,10011,213.315809,bilateral,Middle East
2021,3,10001,687.319281,bilateral,Africa
2021,3,10010,48.785958,bilateral,Europe
2021,3,10004,5.494342,bilateral,America
2021,3,9998,866.183549,bilateral,"Developing countries, unspecified"
2020,3,10007,276.917415,bilateral,Asia
2020,3,10012,0.035129,bilateral,Oceania
2020,3,10011,170.355231,bilateral,Middle East
2020,3,10001,570.840934,bilateral,Africa
2020,3,10010,29.029573,bilateral,Europe
2020,3,10004,5.184168,bilateral,America
2020,3,9998,805.33812,bilateral,"Developing countries, unspecified"
2019,3,10007,335.823566,bilateral,Asia
2019,3,10011,205.220908,bilateral,Middle East
2019,3,10001,482.358131,bilateral,Africa
2019,3,10010,25.456563,bilateral,Europe
2019,3,10004,4.747781,bilateral,America
2019,3,9998,909.154942,bilateral,"Developing countries, unspecified"
2018,3,10007,348.596988,bilateral,Asia
2018,3,10011,162.364077,bilateral,Middle East
2018,3,10001,415.061393,bilateral,Africa
2018,3,10010,60.711173,bilateral,Europe
2018,3,10004,30.842652,bilateral,America
2018,3,9998,941.933428,bilateral,"Developing countries, unspecified"
2017,3,10007,425.107908,bilateral,Asia
2017,3,10011,252.903931,bilateral,Middle East
2017,3,10001,425.334783,bilateral,Africa
2017,3,10010,39.765729,bilateral,Europe
2017,3,10004,52.993381,bilateral,America
2017,3,9998,777.742046,bilateral,"Developing countries, unspecified"
2016,3,10007,236.316621,bilateral,Asia
2016,3,10012,0.018901,bilateral,Oceania
2016,3,10011,126.786235,bilateral,Middle East
2016,3,10001,454.620818,bilateral,Africa
2016,3,10010,25.426983,bilateral,Europe
2016,3,10004,31.212821,bilateral,America
2016,3,9998,906.098809,bilateral,"Developing countries, unspecified"
2015,3,10007,297.107983,bilateral,Asia
2015,3,10011,122.754135,bilateral,Middle East
2015,3,10001,417.995707,bilateral,Africa
2015,3,10010,46.602488,bilateral,Europe
2015,3,10004,34.126226,bilateral,America
2015,3,9998,1084.612486,bilateral,"Developing countries, unspecified"
2014,3,10007,385.252461,bilateral,Asia
2014,3,10011,150.268034,bilateral,Middle East
2014,3,10001,635.520494,bilateral,Africa
2014,3,10010,42.001175,bilateral,Europe
2014,3,10004,35.886415,bilateral,America
2014,3,9998,1032.051542,bilateral,"Developing countries, unspecified"
2013,3,10007,368.262692,bilateral,Asia
2013,3,10011,141.909997,bilateral,Middle East
