year,donor_code,recipient_code,value,recipient
2019,932,10024,401.51,Not classified by income
2019,932,10045,12.74,Low income
2019,932,10046,27.72,Lower-middle income
2019,932,10047,12.6,Upper-middle income
2019,932,10048,0.17,High income
2019,932,10049,0.29,Not classified by income
2019,940,10024,132.73,Not classified by income
2019,940,10045,25.71,Low income
2019,940,10046,73.22,Lower-middle income
2019,940,10047,47.59,Upper-middle income
2019,940,10048,0.6,High income
2019,940,10049,0.87,Not classified by income
2019,944,10024,37.01,Not classified by income
2019,944,10045,6.5,Low income
2019,944,10046,14.71,Lower-middle income
2019,944,10047,15.24,Upper-middle income
2019,944,10048,0.22,High income
2019,944,10049,0.19,Not classified by income
2019,951,10024,10.71,Not classified by income
2019,951,10045,-76.26,Low income
2019,951,10046,-27.29,Lower-middle income
2019,951,10047,-26.13,Upper-middle income
2019,958,10045,-51.6,Low income
2019,958,10046,-188.62,Lower-middle income
2019,958,10047,486.59,Upper-middle income
2019,959,10024,51.36,Not classified by income
2019,959,10045,196.67,Low income
2019,959,10046,103.15,Lower-middle income
2019,959,10047,19.56,Upper-middle income
2019,959,10049,0.2,Not classified by income
2019,963,10024,85.46,Not classified by income
2019,963,10045,445.87,Low income
2019,963,10046,393.35,Lower-middle income
2019,963,10047,74.41,Upper-middle income
2019,963,10049,11.84,Not classified by income
2019,964,10045,60.13,Low income
2019,964,10046,437.28,Lower-middle income
2019,964,10047,267.61,Upper-middle income
2019,966,10024,33.46,Not classified by income
2019,966,10045,128.24,Low income
2019,966,10046,105.14,Lower-middle income
2019,966,10047,37.55,Upper-middle income
2019,967,10024,395.41,Not classified by income
2019,967,10045,137.6,Low income
2019,967,10046,85.51,Lower-middle income
2019,967,10047,49.46,Upper-middle income
2019,967,10049,1.05,Not classified by income
2019,971,10024,82.02,Not classified by income
2019,971,10045,14.45,Low income
2019,971,10046,24.11,Lower-middle income
2019,971,10047,11.71,Upper-middle income
2019,971,10049,0.26,Not classified by income
2019,974,10024,166.1,Not classified by income
2019,974,10045,88.97,Low income
2019,974,10046,115.84,Lower-middle income
2019,974,10047,44.94,Upper-middle income
2019,974,10049,0.8,Not classified by income
2019,976,10024,4.74,Not classified by income
2019,976,10045,4.18,Low income
2019,976,10046,143.3,Lower-middle income
2019,976,10047,-8.86,Upper-middle income
2019,978,10024,37.22,Not classified by income
2019,978,10046,20.27,Lower-middle income
2019,978,10047,53.86,Upper-middle income
2019,988,10024,-0.48,Not classified by income
2019,988,10045,265.64,Low income
2019,988,10046,265.09,Lower-middle income
2019,988,10047,-15.22,Upper-middle income
2019,1011,10024,4.34,Not classified by income
2019,1011,10046,53.28,Lower-middle income
2019,1011,10047,9.01,Upper-middle income
2019,1012,10024,21.71,Not classified by income
2019,1012,10045,7.09,Low income
2019,1012,10046,16.45,Lower-middle income
2019,1012,10047,12.89,Upper-middle income
2019,1012,10048,5.72,High income
2019,1013,10047,41.47,Upper-middle income
2019,1016,10024,30.08,Not classified by income
2019,1016,10045,27.05,Low income
2019,1016,10046,81.94,Lower-middle income
2019,1016,10047,96.97,Upper-middle income
2019,1016,10048,20.41,High income
2019,1016,10049,0.74,Not classified by income
2019,1020,10024,6.0,Not classified by income
2019,1020,10045,361.34,Low income
2019,1020,10046,144.58,Lower-middle income
2019,1020,10047,15.73,Upper-middle income
2019,1020,10049,10.02,Not classified by income
2019,1023,10024,8.31,Not classified by income
2019,1024,10046,1.66,Lower-middle income
2019,1025,10024,0.67,Not classified by income
2019,1025,10047,0.45,Upper-middle income
2019,1311,10024,326.26,Not classified by income
2019,1311,10045,745.85,Low income
2019,1311,10046,990.54,Lower-middle income
2019,1311,10047,0.99,Upper-middle income
2019,1312,10024,171.43,Not classified by income
2019,1312,10045,1386.32,Low income
2019,1312,10046,1740.04,Lower-middle income
2019,1312,10047,206.13,Upper-middle income
2019,1313,10024,2.1,Not classified by income
2019,1313,10045,1.51,Low income
2019,1313,10046,3.25,Lower-middle income
2019,1313,10047,1.44,Upper-middle income
2020,1,10024,377.49,Not classified by income
2020,1,10045,245.75,Low income
2020,1,10046,364.71999999999997,Lower-middle income
2020,1,10047,296.12,Upper-middle income
2020,1,10048,1.04,High income
2020,1,10049,3.01,Not classified by income
2020,2,10024,764.83,Not classified by income
2020,2,10045,627.94,Low income
2020,2,10046,589.89,Lower-middle income
2020,2,10047,299.49,Upper-middle income
2020,2,10048,0.88,High income
2020,2,10049,2.51,Not classified by income
2020,3,10024,1144.0900000000001,Not classified by income
2020,3,10045,646.99,Low income
2020,3,10046,548.48,Lower-middle income
2020,3,10047,202.14000000000001,Upper-middle income
2020,3,10048,1.37,High income
2020,3,10049,2.09,Not classified by income
2020,4,10024,4379.79,Not classified by income
2020,4,10045,2752.5699999999997,Low income
2020,4,10046,5454.63,Lower-middle income
2020,4,10047,2934.7,Upper-middle income
2020,4,10048,2.09,High income
2020,4,10049,126.33,Not classified by income
2020,5,10024,12100.57,Not classified by income
2020,5,10045,5193.31,Low income
2020,5,10046,6806.54,Lower-middle income
2020,5,10047,4827.49,Upper-middle income
2020,5,10048,3.91,High income
2020,5,10049,25.84,Not classified by income
2020,6,10024,1202.22,Not classified by income
2020,6,10045,789.12,Low income
2020,6,10046,1346.23,Lower-middle income
2020,6,10047,788.77,Upper-middle income
2020,6,10048,2.06,High income
2020,6,10049,9.49,Not classified by income
2020,7,10024,3159.9100000000003,Not classified by income
2020,7,10045,918.44,Low income
2020,7,10046,781.79,Lower-middle income
2020,7,10047,361.44,Upper-middle income
2020,7,10048,2.12,High income
2020,7,10049,4.12,Not classified by income
2020,8,10024,1917.05,Not classified by income
2020,8,10045,1037.68,Low income
2020,8,10046,774.87,Lower-middle income
2020,8,10047,350.3,Upper-middle income
2020,8,10048,3.63,High income
2020,8,10049,7.2,Not classified by income
2020,9,10024,87.0,Not classified by income
2020,9,10045,101.4,Low income
2020,9,10046,98.85000000000001,Lower-middle income
2020,9,10047,117.46000000000001,Upper-middle income
2020,9,10048,0.07,High income
2020,9,10049,1.2000000000000002,Not classified by income
2020,10,10024,2222.31,Not classified by income
2020,10,10045,1569.8600000000001,Low income
2020,10,10046,1498.37,Lower-middle income
2020,10,10047,838.76,Upper-middle income
2020,10,10048,29.43,High income
2020,10,10049,14.26,Not classified by income
2020,11,10024,1507.02,Not classified by income
2020,11,10045,693.5799999999999,Low income
2020,11,10046,967.26,Lower-middle income
2020,11,10047,409.3,Upper-middle income
2020,11,10048,1.43,High income
2020,11,10049,11.209999999999999,Not classified by income
2020,12,10024,7579.71,Not classified by income
2020,12,10045,4471.41,Low income
2020,12,10046,4775.21,Lower-middle income
2020,12,10047,1771.4,Upper-middle income
2020,12,10048,20.68,High income
2020,12,10049,137.98,Not classified by income
2020,18,10024,469.68,Not classified by income
2020,18,10045,282.86,Low income
2020,18,10046,317.96,Lower-middle income
2020,18,10047,138.54,Upper-middle income
2020,18,10048,1.09,High income
2020,18,10049,1.73,Not classified by income
2020,20,10024,24.88,Not classified by income
2020,20,10045,22.39,Low income
2020,20,10046,5.4,Lower-middle income
2020,20,10047,2.48,Upper-middle income
2020,20,10048,0.01,High income
2020,20,10049,0.0,Not classified by income
2020,21,10024,267.84,Not classified by income
2020,21,10045,319.45,Low income
2020,21,10046,249.68,Lower-middle income
2020,21,10047,116.02,Upper-middle income
2020,21,10048,0.54,High income
2020,21,10049,2.71,Not classified by income
2020,22,10024,121.83,Not classified by income
2020,22,10045,147.64,Low income
2020,22,10046,135.84,Lower-middle income
2020,22,10047,33.87,Upper-middle income
2020,22,10048,0.02,High income
2020,22,10049,0.37,Not classified by income
2020,30,10024,4.32,Not classified by income
2020,30,10045,1.76,Low income
2020,30,10046,3.76,Lower-middle income
2020,30,10047,2.12,Upper-middle income
2020,30,10048,0.0,High income
2020,30,10049,0.04,Not classified by income
2020,40,10024,135.65,Not classified by income
2020,40,10045,36.06,Low income
2020,40,10046,76.49,Lower-middle income
2020,40,10047,62.199999999999996,Upper-middle income
2020,40,10048,0.03,High income
2020,40,10049,0.79,Not classified by income
2020,45,10024,45.47,Not classified by income
2020,45,10045,1.22,Low income
2020,45,10046,1.58,Lower-middle income
2020,45,10047,2.23,Upper-middle income
2020,45,10048,0.0,High income
2020,45,10049,0.03,Not classified by income
2020,50,10024,695.23,Not classified by income
2020,50,10045,443.19,Low income
2020,50,10046,815.4699999999999,Lower-middle income
2020,50,10047,590.4499999999999,Upper-middle income
2020,50,10048,1.65,High income
2020,50,10049,56.209999999999994,Not classified by income
2020,55,10024,597.93,Not classified by income
2020,55,10045,7177.53,Low income
2020,55,10046,125.2,Lower-middle income
2020,55,10047,175.29,Upper-middle income
2020,55,10048,0.0,High income
2020,55,10049,0.68,Not classified by income
2020,61,10024,21.39,Not classified by income
2020,61,10045,9.17,Low income
2020,61,10046,18.98,Lower-middle income
2020,61,10047,36.05,Upper-middle income
2020,61,10048,0.01,High income
2020,61,10049,0.18,Not classified by income
2020,62,10024,17.05,Not classified by income
2020,62,10045,8.049999999999999,Low income
2020,62,10046,17.96,Lower-middle income
2020,62,10047,29.189999999999998,Upper-middle income
2020,62,10048,0.01,High income
2020,62,10049,0.22,Not classified by income
2020,68,10024,66.05,Not classified by income
2020,68,10045,45.93,Low income
2020,68,10046,82.96,Lower-middle income
2020,68,10047,85.51,Upper-middle income
2020,68,10048,0.03,High income
2020,68,10049,0.78,Not classified by income
2020,69,10024,31.119999999999997,Not classified by income
2020,69,10045,16.31,Low income
2020,69,10046,34.81,Lower-middle income
2020,69,10047,50.61,Upper-middle income
2020,69,10048,0.01,High income
2020,69,10049,0.33,Not classified by income
2020,70,10024,18.91,Not classified by income
2020,72,10024,20.73,Not classified by income
2020,72,10045,13.96,Low income
2020,72,10046,26.84,Lower-middle income
2020,72,10047,20.36,Upper-middle income
2020,72,10048,0.01,High income
2020,72,10049,0.21,Not classified by income
2020,75,10024,65.58,Not classified by income
2020,75,10045,40.58,Low income
2020,75,10046,148.98000000000002,Lower-middle income
2020,75,10047,155.56,Upper-middle income
2020,75,10048,0.02,High income
2020,75,10049,0.58,Not classified by income
2020,76,10024,150.13,Not classified by income
2020,76,10045,92.93,Low income
2020,76,10046,297.18,Lower-middle income
2020,76,10047,238.14999999999998,Upper-middle income
2020,76,10048,0.07,High income
2020,76,10049,1.96,Not classified by income
2020,77,10024,56.52,Not classified by income
2020,77,10045,34.529999999999994,Low income
2020,77,10046,82.77000000000001,Lower-middle income
2020,77,10047,124.12,Upper-middle income
2020,77,10048,0.09,High income
2020,77,10049,0.74,Not classified by income
2020,82,10024,14.879999999999999,Not classified by income
2020,82,10045,8.11,Low income
2020,82,10046,14.350000000000001,Lower-middle income
2020,82,10047,9.77,Upper-middle income
2020,82,10048,0.0,High income
2020,82,10049,0.1,Not classified by income
2020,83,10024,10.01,Not classified by income
2020,83,10045,5.17,Low income
2020,83,10046,12.14,Lower-middle income
2020,83,10047,10.39,Upper-middle income
2020,83,10048,0.0,High income
2020,83,10049,0.11,Not classified by income
2020,84,10024,17.48,Not classified by income
2020,84,10045,9.200000000000001,Low income
2020,84,10046,22.54,Lower-middle income
2020,84,10047,19.66,Upper-middle income
2020,84,10048,0.01,High income
2020,84,10049,0.19,Not classified by income
2020,87,10024,57.699999999999996,Not classified by income
2020,87,10045,163.46,Low income
2020,87,10046,108.03,Lower-middle income
2020,87,10047,417.28999999999996,Upper-middle income
2020,87,10048,0.15,High income
2020,87,10049,21.19,Not classified by income
2020,104,10024,34.16,Not classified by income
2020,104,10045,-2.79,Low income
2020,104,10046,-7.18,Lower-middle income
2020,104,10047,-2.14,Upper-middle income
2020,301,10024,2250.98,Not classified by income
2020,301,10045,1050.78,Low income
2020,301,10046,989.0,Lower-middle income
2020,301,10047,404.78,Upper-middle income
2020,301,10048,2.88,High income
2020,301,10049,6.91,Not classified by income
2020,302,10024,9991.31,Not classified by income
2020,302,10045,10181.060000000001,Low income
2020,302,10046,9069.11,Lower-middle income
2020,302,10047,5078.110000000001,Upper-middle income
2020,302,10048,2.84,High income
2020,302,10049,96.94,Not classified by income
2020,546,10024,94.24,Not classified by income
2020,546,10045,8.02,Low income
2020,546,10046,91.89000000000001,Lower-middle income
2020,546,10047,78.29,Upper-middle income
2020,546,10048,0.01,High income
2020,546,10049,0.14,Not classified by income
2020,552,10024,1.44,Not classified by income
2020,552,10045,20.32,Low income
2020,552,10046,433.14,Lower-middle income
2020,552,10047,47.92,Upper-middle income
2020,552,10049,0.01,Not classified by income
2020,561,10024,119.31,Not classified by income
2020,561,10045,121.16999999999999,Low income
2020,561,10046,287.25,Lower-middle income
2020,561,10047,49.019999999999996,Upper-middle income
2020,561,10049,0.02,Not classified by income
2020,566,10024,345.3,Not classified by income
2020,566,10045,718.98,Low income
2020,566,10046,553.12,Lower-middle income
2020,566,10047,262.4,Upper-middle income
2020,566,10049,0.24,Not classified by income
2020,576,10024,173.9,Not classified by income
2020,576,10045,1213.02,Low income
2020,576,10046,161.89999999999998,Lower-middle income
2020,576,10047,203.35000000000002,Upper-middle income
2020,576,10048,1.44,High income
2020,576,10049,2.43,Not classified by income
2020,611,10024,19.0,Not classified by income
2020,611,10045,0.87,Low income
2020,611,10046,12.17,Lower-middle income
2020,611,10047,5.21,Upper-middle income
2020,611,10048,0.0,High income
2020,611,10049,0.0,Not classified by income
2020,613,10024,21.9,Not classified by income
2020,613,10045,0.2,Low income
2020,613,10046,9.76,Lower-middle income
2020,613,10047,0.44,Upper-middle income
2020,613,10048,0.0,High income
2020,613,10049,0.0,Not classified by income
2020,701,10024,2970.67,Not classified by income
2020,701,10045,1766.59,Low income
2020,701,10046,7925.700000000001,Lower-middle income
2020,701,10047,600.74,Upper-middle income
2020,701,10048,49.43,High income
2020,701,10049,3.21,Not classified by income
2020,732,10024,201.61,Not classified by income
2020,732,10046,76.91999999999999,Lower-middle income
